sim_id,model,method,mu_hat,se,mu_true,bias,covered,rmse_alpha,rmse_beta,corr_alpha,corr_beta,overfit_rate,mean_best_epoch,final_grad_norm,final_beta_std,final_train_loss,final_val_loss,train_val_gap,correction_ratio,correction_mean,correction_std,min_hessian_eig,hessian_condition,oracle_loss,excess_loss_ratio,smoothness_ratio
16,linear,influence,-0.14247148649338634,0.030431075889935287,-0.16778098176091477,0.02530949526752843,True,0.5581776413252122,0.5847631910415814,0.9478334649539666,0.740636146553375,0.0,23.8,2.7574593814281068,0.7393847137689591,1.489948549079616,1.4064849853515624,-0.08346356372805364,0.04431710159671651,-0.0013486170819116522,2.954120063090588,0.2397708736360073,4.193019960390358,1.0,0.4064849853515624,0.9195496215394666
17,linear,naive,-0.10350136458873749,0.007480975389480591,-0.16570667471611328,0.06220531012737579,False,0.5010667857347662,0.556609996389299,0.9584500609971377,0.7661226586983434,0.0,39.0,2.8480745490048855,0.6472498178482056,1.3685728608237373,1.4811055660247803,0.11253270520104297,,,,,,1.0,0.4811055660247803,0.87364322374784
17,linear,influence,-0.19623968148920684,0.030279317198484916,-0.16570667471611328,-0.030533006773093563,True,0.5522987327558757,0.5904381756123322,0.949831977003247,0.7369333702751798,0.0,26.55,2.771762750457008,0.7409898996353149,1.478481444086945,1.401592481136322,-0.07688896295062286,0.5501103664864755,-0.016656966281018776,2.951866196143641,0.2443815141916275,4.107247929757257,1.0,0.40159248113632207,0.8853217810633535
18,linear,naive,-0.3422704339027405,0.0071780580282211305,-0.16645263429730817,-0.1758177996054323,False,0.5673499100291076,0.5925226238195307,0.9539693018718882,0.7460822623560476,0.0,15.0,2.6317579889042095,0.6829423308372498,1.4822189974255031,1.398517370223999,-0.08370162720150409,,,,,,1.0,0.398517370223999,0.8530720898520164
18,linear,influence,-0.15497435918515548,0.029981947663998473,-0.16645263429730817,0.011478275112152686,True,0.5532541945166736,0.5825339105469579,0.9505878601625782,0.7329848877032547,0.0,25.65,2.6653967413778057,0.6899921029806138,1.4355663315901284,1.347784298658371,-0.08778203293175735,1.2066258549936444,-0.036176993234446855,2.92854158677094,0.2342558354139328,4.286604904553616,1.0,0.347784298658371,0.8745302037403729
19,linear,naive,-0.12309689074754715,0.0072952288389205935,-0.16680330304223964,0.04370641229469249,False,0.5138265085707497,0.5738776426969434,0.9557732574377944,0.7424777828112107,0.0,36.0,2.7005141546290146,0.7732759714126587,1.3991966030332776,1.3836971521377563,-0.015499450895521294,,,,,,1.0,0.38369715213775635,0.8601040904998006
19,linear,influence,-0.15839417514279486,0.029676263659957524,-0.16680330304223964,0.008409127899444785,True,0.5480262686315825,0.5905611876174481,0.9511509082510204,0.7339232322034862,0.0,24.3,2.723514807989195,0.7570966184139252,1.4645800680458894,1.3741113483905791,-0.09046871965531023,0.08803973470171508,0.0026126903795608085,2.8863565794858004,0.2456505410373211,4.087434132565226,1.0,0.37411134839057913,0.9176781491948145
20,linear,naive,-0.08578495681285858,0.00820406436920166,-0.1674006122102666,0.08161565539740803,False,0.5440140593020067,0.5837769717142326,0.9507529443358798,0.7623407982327703,0.0,29.0,2.834992316965058,0.6952440738677979,1.5088380881415473,1.3662571907043457,-0.1425808974372016,,,,,,1.0,0.3662571907043457,0.9637746983599624
20,linear,influence,-0.16981262025088073,0.031045820988780427,-0.1674006122102666,-0.0024120080406141164,True,0.5449330073479876,0.5910743121723114,0.9511183410638087,0.7418445491997959,0.0,26.6,2.803207552299751,0.7398739337921143,1.4716832974675107,1.3951508402824402,-0.07653245718507051,0.8931740251995381,-0.02772932089817332,3.039650698930304,0.23025304526090623,4.360622416612443,1.0,0.3951508402824402,0.916480216556067
21,linear,naive,-0.16868682205677032,0.007954338192939758,-0.168861647160364,0.00017482510359367875,True,0.547966057469958,0.5594141953439895,0.9552926616552835,0.7704663456200818,0.0,31.0,2.8182409330689917,0.7165142297744751,1.4526357135772705,1.3894262313842773,-0.06320948219299316,,,,,,1.0,0.38942623138427734,0.9444370022910703
21,linear,influence,-0.2086535729040392,0.030112158335283405,-0.168861647160364,-0.03979192574367518,True,0.5651933859713099,0.5876701511673734,0.9487156240304222,0.7434483579438225,0.0,21.1,2.736027992345834,0.7549780011177063,1.515725537199723,1.4003324449062347,-0.11539309229348826,0.8827383990773897,-0.02658115844165295,2.9264320990651984,0.24611801505088807,4.082884535617387,1.0,0.40033244490623465,0.9042518962628441
22,linear,naive,-0.32139915227890015,0.007675365805625916,-0.16961110800065388,-0.15178804427824627,False,0.5174179960898264,0.5943391076073147,0.9575939380222364,0.7512359931647308,0.0,27.0,2.747787286104686,0.6498854756355286,1.4890264307657877,1.4006274938583374,-0.08839893690745027,,,,,,1.0,0.4006274938583374,0.9032040858823294
22,linear,influence,-0.14822235030434094,0.03044821765571832,-0.16961110800065388,0.021388757696312932,True,0.5616733515787445,0.5812267353688783,0.9485547220826208,0.7404528143149387,0.0,22.9,2.7473649480804943,0.6988639175891876,1.4909294802793984,1.400287741422653,-0.09064173885674531,0.6488988742442562,-0.019757814159539703,2.9729202823032477,0.2384512461721897,4.204804824345247,1.0,0.4002877414226531,0.8847724830990783
23,linear,naive,-0.16737714409828186,0.008162894248962403,-0.16394672424749315,-0.0034304198507887074,True,0.5228609290432755,0.5729110462498992,0.9586758415471144,0.7629729310984578,0.0,25.0,2.793135342810018,0.6615604162216187,1.4891813557942708,1.3426244258880615,-0.14655692990620928,,,,,,1.0,0.3426244258880615,0.9576402410662956
23,linear,influence,-0.16339171190401539,0.03050153570837713,-0.16394672424749315,0.0005550123434777676,True,0.5628974643346307,0.5743368468913292,0.949840382756933,0.7473202343907269,0.0,27.05,2.800348182624075,0.7210802406072616,1.4795103121940156,1.4168262898921966,-0.06268402230181902,1.3034626084518952,-0.03975761129622988,2.9753902365431997,0.241912542283535,4.146042444172492,1.0,0.4168262898921966,0.8757105766381963
24,linear,naive,-0.3585038185119629,0.007046207189559937,-0.16696023247058478,-0.1915435860413781,False,0.5738994204915571,0.594007764258522,0.9555182182449855,0.7530038788134662,0.0,16.0,2.720570768131538,0.6687529683113098,1.464218190828959,1.3254913091659546,-0.1387268816630045,,,,,,1.0,0.3254913091659546,0.8345464359734996
24,linear,influence,-0.1970957236012444,0.029474565935222987,-0.16696023247058478,-0.03013549113065961,True,0.5485102649522989,0.5890431330143803,0.950686232279965,0.737015609011654,0.0,24.65,2.7461415766716657,0.7353917241096497,1.4349478090011585,1.3531738221645355,-0.08177398683662296,0.5765283393508832,-0.01699292255172222,2.8770236592132554,0.24011001437902452,4.183682865795075,1.0,0.3531738221645355,0.8988978631493938
25,linear,naive,-0.11288484930992126,0.008224449157714843,-0.17071024273384633,0.057825393423925064,False,0.6146682456363134,0.584350197967137,0.9441081248761664,0.7587226563965982,0.0,20.0,2.836856260888616,0.7314391136169434,1.5277070070902508,1.5414880514144897,0.013781044324238989,,,,,,1.0,0.5414880514144897,0.965053879094194
25,linear,influence,-0.1746153506959323,0.031326533451852594,-0.17071024273384633,-0.0039051079620859575,True,0.5824116017278523,0.5761329543031382,0.9426689428369858,0.7495998376704971,0.0,24.15,2.7147753779339836,0.7172020345926284,1.5194980180542372,1.434086763858795,-0.08541125419544215,0.2627040059324877,0.008229605829779758,3.057078610394043,0.23408619314432144,4.288045967803041,1.0,0.4340867638587951,0.8911135993356477
26,linear,naive,-0.28470247983932495,0.007579739689826965,-0.16256099976513946,-0.12214148007418549,False,0.5394071922339734,0.5696318739291074,0.954795982562791,0.761279167145739,0.0,30.0,2.7914839621156315,0.6611203551292419,1.4073933978610569,1.2204577922821045,-0.1869356055789524,,,,,,1.0,0.2204577922821045,0.8973959461047012
26,linear,influence,-0.2568041069126688,0.028889951387714382,-0.16256099976513946,-0.09424310714752934,False,0.5544860788389752,0.5809414087641906,0.950208236884074,0.7428134151615863,0.0,29.1,2.6620137497950362,0.7635090231895447,1.3897523153720543,1.339622789621353,-0.05012952575070129,0.038563593367876736,0.0011141003377335436,2.8019153059559634,0.24635105729103088,4.072898368281196,1.0,0.33962278962135306,0.869244124187519
27,linear,naive,-0.17228388786315918,0.007065120339393616,-0.16460044680365687,-0.007683441059502305,True,0.5306225789615622,0.5476746564567869,0.9619998614078346,0.7631807204988362,0.0,23.0,2.716738736557606,0.6646121740341187,1.496072083155314,1.3818408250808716,-0.11423125807444245,,,,,,1.0,0.3818408250808716,0.8386536431229918
27,linear,influence,-0.1802513613360934,0.030235116799341887,-0.16460044680365687,-0.015650914532436527,True,0.5528209982846414,0.5780509961551648,0.9499241416069594,0.7425810894896607,0.0,27.5,2.7182963476410555,0.6944686025381088,1.4798534852189626,1.4146096587181092,-0.06524382650085347,1.2130873576815884,-0.036677837947307855,2.9548216844024546,0.24337738305330275,4.127320631573758,1.0,0.4146096587181092,0.8743899493686423
28,linear,naive,-0.2205251008272171,0.007225040197372436,-0.1685686736732629,-0.05195642715395421,False,0.5043853169156344,0.5644541504218885,0.9581027305984754,0.75352020960016,0.0,24.0,2.688787013118448,0.846962571144104,1.426584427303738,1.3112152814865112,-0.11536914581722679,,,,,,1.0,0.31121528148651123,0.8507436276261533
28,linear,influence,-0.1809667430321686,0.029141646512288958,-0.1685686736732629,-0.012398069358905695,True,0.5532408992844278,0.5867050638138851,0.949172766909471,0.7445641420342844,0.0,28.55,2.7335763927802734,0.7874357521533966,1.4301501937065904,1.3750632882118226,-0.0550869054947678,0.274499379271609,-0.007999363878575968,2.821628437412334,0.2474907360970974,4.0615554619561305,1.0,0.37506328821182255,0.9343393380309392
29,linear,naive,-0.23838236927986145,0.006782670021057129,-0.1645353796496535,-0.07384698963020794,False,0.5144959503374563,0.5570434505010097,0.961650989577591,0.7565085221071387,0.0,24.0,2.68590275169481,0.7788819670677185,1.4647782803641425,1.4078794717788696,-0.05689880858527285,,,,,,1.0,0.40787947177886963,0.7979848212376226
29,linear,influence,-0.20628784168940037,0.029835971460181018,-0.1645353796496535,-0.04175246203974686,True,0.5697129015060047,0.5931673094785666,0.9486177992557285,0.7431059944787503,0.0,24.4,2.7249203909631814,0.7792582452297211,1.4848502381231352,1.4310519576072693,-0.05379828051586588,0.6148126404838479,0.01834353239483462,2.901051926985217,0.24041864573955535,4.177534436270103,1.0,0.43105195760726933,0.9572312849348542
